,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,lnac_x,lnac_y,lnac_z,mag_x,mag_y,mag_z,press_x,loc_latitude,loc_longitude,loc_height,loc_velocity,loc_direction,loc_horizontal,loc_vertical,labelTable,labelCycling,labelWalking,labelSitting,labelJogging
2023-06-09 14:26:30.178575292,-0.115256269302027,0.1934888540716216,9.886482844986489,0.00021569118631959864,-6.92952779919e-05,-6.520998270963515e-05,-0.0018659570144897296,0.011086474712337835,0.07900768061675675,23.67409721540541,4.284575694297296,-39.991321872567575,1013.862991,52.38624841,4.887707261,9.064968177,0.0,-1.0,7.1575530149999995,7.1575530149999995,1,0,0,0,0
2023-06-09 14:26:30.928575292,-0.11474738158373335,0.1934377441386667,9.88607579956,-6.953051467964e-05,-1.4849811164400013e-05,-3.5060796265013343e-05,-0.0012107376290332,0.011039093890906671,0.07859632372893334,23.734988708266663,4.29898127236,-40.147373453600004,1013.862991,52.38624841,4.887707261,9.064968177,0.0,-1.0,6.716521786,6.716521786,1,0,0,0,0
2023-06-09 14:26:31.678575292,-0.11697674560773336,0.19303657836933333,9.886520874053332,4.034683495919997e-05,0.0001469292693544,-4.532205250231999e-05,-0.0021849032473586667,0.0100765946856172,0.07909503664999999,23.6295076492,4.2071341959333335,-40.06880533866667,1013.862991,52.38624841,4.887707261,9.064968177,0.0,-1.0,5.7043950489999995,5.7043950489999995,1,0,0,0,0
2023-06-09 14:26:32.428575292,-0.11696150702243245,0.1924551927675676,9.886561735,5.624951430256758e-05,0.0001313880375038919,4.697016227810811e-05,-0.0008595724311894594,0.008653497417710812,0.07919713830648649,23.651456574594594,4.372071755891892,-40.068612588378365,1013.8608550000001,52.38624841,4.887707261,9.064968177,0.0,-1.0,5.35775033,5.35775033,1,0,0,0,0
2023-06-09 14:26:33.178575292,-0.11670930176133333,0.19278709716666667,9.886205529706666,-2.393096996839998e-05,-0.00014072977473373333,-9.680755744639998e-05,-0.0020697338082173327,0.008598368623798666,0.07979522902973332,23.810238240533337,4.376209055573333,-40.11432373053333,1013.8608550000001,52.38624841,4.887707261,9.064968177,0.0,-1.0,5.1134782285,5.1134782285,1,0,0,0,0
2023-06-09 14:26:33.928575292,-0.11551777953866668,0.19293279419066667,9.886113720746666,0.0001656914028924,-0.00012164131584329332,-0.00013089708674149335,-0.0015326787447906664,0.007473552661458669,0.07843273422653334,23.902903137600003,4.526113688133333,-39.914476724933344,1013.8608550000001,52.38624841,4.887707261,9.064968177,0.0,-1.0,4.869206127,4.869206127,1,0,0,0,0
2023-06-09 14:26:34.678575292,-0.11683304443066665,0.19147382812266667,9.888071649146667,3.067331230826665e-05,-2.689695449314133e-05,4.482359308039988e-06,-0.0028690235807733327,0.006042135509648001,0.07978567078093332,23.906443074266658,4.3735737101600005,-39.7725280764,1013.8636779999999,52.38624841,4.887707261,9.064968177,0.0,-1.0,4.808985142,4.808985142,1,0,0,0,0
2023-06-09 14:26:35.428575292,-0.11614024188121624,0.19314497458108107,9.88627449441892,-6.628529929056754e-05,-0.00014388765758716215,-3.662874065201352e-05,-0.0024244672251270273,0.007493203401824323,0.0783928063831081,23.87468018405405,4.464760342135135,-39.75193456756758,1013.8661189999999,52.38624841,4.887707261,9.064968177,0.0,-1.0,4.744961869,4.744961869,1,0,0,0,0
2023-06-09 14:26:36.178575292,-0.11616044310893332,0.192757159424,9.888241296333334,0.00015815432803733333,-8.549849501800001e-05,-2.134485169158665e-05,-0.004627447607999041,0.005966601421914535,0.08047581374586668,23.708064168266663,4.297731933586666,-39.911538084933326,1013.8681409999999,52.38624841,4.887707261,9.064968177,0.0,-1.0,4.7224142725,4.7224142725,1,0,0,0,0
2023-06-09 14:26:36.928575292,-0.11481723632919999,0.191823101808,9.8868721436,0.00013909927025840005,-6.779635480706665e-05,2.766939811628001e-05,-0.0025958154749781337,0.004913794894354933,0.07968128628746665,23.79573109986667,4.259807891866666,-40.2113541668,1013.870163,52.38624841,4.887707261,9.064968177,0.0,-1.0,4.699866676,4.699866676,1,0,0,0,0
2023-06-09 14:26:37.678575292,-0.11630004471486485,0.19186048352972976,9.886304836783783,-0.0001186569366177027,4.9029716055743265e-05,-7.413908824581082e-05,-0.004644040532170271,0.005124997107218919,0.07889448168270269,23.710899043783783,4.271852854135135,-39.88764953648649,1013.8712310000001,52.38624841,4.887707261,9.064968177,0.0,-1.0,4.698193279,4.698193279,1,0,0,0,0
2023-06-09 14:26:38.428575292,-0.11570938110586665,0.19224023437466667,9.887468902546665,4.4345112987000015e-05,-9.599679926653332e-05,0.00010027368241586667,-0.003303129032553333,0.005643112986541333,0.07986417939546668,23.646933492533325,4.187940775573334,-39.795388183866656,1013.8712310000001,52.38624841,4.887707261,9.064968177,0.0,-1.0,4.663126261,4.663126261,1,0,0,0,0
2023-06-09 14:26:39.178575292,-0.11667337646533335,0.19207058715466666,9.88799580688,2.4974380333146665e-05,7.548526554009336e-05,-2.0466139529159992e-05,-0.004898182097901068,0.005745540125053334,0.08019823472519999,23.753277180933342,4.117054036400003,-39.726840413333335,1013.8712310000001,52.38624841,4.887707261,9.064968177,0.0,-1.0,4.6499431435,4.6499431435,1,0,0,0,0
2023-06-09 14:26:39.928575292,-0.11636601562133335,0.19293279418533327,9.887909985386669,-0.00013802598542774668,-8.895932080068e-05,0.00015357951322479994,-0.00365055414112,0.0047332574821768,0.07995954358626664,23.804577331733327,4.2057943216666684,-39.729269612399996,1013.871841,52.38624841,4.887707261,9.064968177,0.0,-1.0,4.636760026,4.636760026,1,0,0,0,0
2023-06-09 14:26:40.678575292,-0.11717188036486488,0.1921416555918919,9.887880614013513,-6.111270851197299e-05,0.00028109681837241887,9.35657283633784e-05,-0.0039950097188581075,0.004728149939199596,0.07959207031405406,23.89342880216217,4.259021913702703,-39.59547836689189,1013.871841,52.38624841,4.887707261,9.064968177,0.0,-1.0,4.647235088,4.647235088,1,0,0,0,0
2023-06-09 14:26:41.428575292,-0.11667736816426667,0.19151374511733327,9.887197467080002,0.0001172927945604,-0.00010908654425173333,-2.327576919826673e-06,-0.0024458177043152,0.005361396085235999,0.07959594812466668,23.745494079600004,4.230734965026668,-39.766051025733326,1013.871841,52.38624841,4.887707261,9.064968177,0.0,-1.0,4.617919282,4.617919282,1,0,0,0,0
2023-06-09 14:26:42.178575292,-0.11675919799733335,0.19212447509733327,9.888666412440005,0.0001444984103039667,2.3008217072506682e-05,0.00011119433057835998,-0.002733743495926667,0.005483303954186666,0.08072158391426666,23.827356872800003,4.1968725077733335,-39.86535766573333,1013.870544,52.38624841,4.887707261,9.064968177,0.0,-1.0,4.6157459759999995,4.6157459759999995,1,0,0,0,0
2023-06-09 14:26:42.928575292,-0.11636072932135133,0.1919798299391892,9.88900530224324,0.00010432923650854052,-0.00016692518945065406,-8.032262338539191e-05,-0.002586682148682433,0.003211242438777433,0.08092825391108109,23.64808211486487,4.238448632783784,-39.77106537689189,1013.8683315,52.38624841,4.887707261,9.064968177,0.0,-1.0,4.61357267,4.61357267,1,0,0,0,0
2023-06-09 14:26:43.678575292,-0.11491503295720006,0.19245977783333326,9.887185491933334,-5.887781656989331e-05,3.129991083801335e-05,-0.0002539685585869333,-0.0019547333288906666,0.0051541824573049354,0.07838638529760003,23.64104532853333,4.118950398786666,-40.08922404053333,1013.8661189999999,52.38624841,4.887707261,9.064968177,0.0,-1.0,4.610703589,4.610703589,1,0,0,0,0
2023-06-09 14:26:44.428575292,-0.1166314636288,0.1936872253413333,9.888654437279998,-2.4594063063079998e-05,5.6238005243466664e-05,-9.893535328246668e-05,-0.002438107054225334,0.005780291589232,0.08076267814680001,23.7053791304,4.098594156880002,-40.10235636386666,1013.859253,52.38624841,4.887707261,9.064968177,0.0,-1.0,4.610703589,4.610703589,1,0,0,0,0
2023-06-09 14:26:45.178575292,-0.11605466308933332,0.19268930053866665,9.88694399416,1.1964584688799628e-06,4.667158575866645e-06,-0.00014696152259106664,-0.0019512800605853329,0.0048432155905026655,0.08005488438719999,23.772105102533327,4.282900187133334,-39.950798746266656,1013.850632,52.38624841,4.887707261,9.064968177,0.0,-1.0,4.610703589,4.610703589,1,0,0,0,0
2023-06-09 14:26:45.928575292,-0.11599055316351348,0.1916723612216216,9.889112511702704,5.7874322150945956e-05,-0.00014026988945300002,-6.2002570762027e-05,-0.0019676185626228376,0.0028050663935920267,0.08172494494472972,23.64890402716216,4.10829327554054,-40.010999112837844,1013.847008,52.38624841,4.887707261,9.064968177,0.0,-1.0,4.610703589,4.610703589,1,0,0,0,0
2023-06-09 14:26:46.678575292,-0.11649973754666665,0.19220830078133333,9.887315222186665,-0.00013200455034518668,-1.6228839120000125e-06,7.971494152906664e-06,-0.0034250014520098666,0.004479645953927735,0.07925111832573334,23.676054077066674,4.15184799196,-40.1346980796,1013.843384,52.38623195,4.88771822,2.486002311,0.3111539901,-1.0,6.144371173,6.144371173,1,0,0,0,0
2023-06-09 14:26:47.428575292,-0.11515653076506666,0.192964727784,9.889822009293336,3.055581898471998e-05,5.12053724276e-05,-2.821127882173334e-05,-0.002258430888165333,0.0066926991595616025,0.08174527544813333,23.64069051133333,3.982330881759999,-40.254908447199995,1013.838196,52.38623106,4.887722327,2.574249557,0.07507556869,-1.0,6.139143357000001,6.139143357000001,1,0,0,0,0
2023-06-09 14:26:48.178575292,-0.11600673572243245,0.1927161366189189,9.888230561945946,-4.936730957270262e-06,-7.0400026537837635e-06,-9.947513998279728e-05,-0.002258097642967568,0.005212333964649999,0.08062288702324323,23.67707618540541,4.035561329608107,-40.2788692160811,1013.8375475,52.3862402,4.887721967999999,2.4604577245,0.35576826209499995,-1.0,6.373676446000001,6.373676446000001,1,0,0,0,0
2023-06-09 14:26:48.928575292,-0.11742182006893336,0.1921284667973333,9.886612683120001,4.545107252439999e-05,2.918749269876e-05,0.00015005908286813333,-0.0024478638645326666,0.0046411131596173355,0.07917393507973333,23.704042053066665,4.135371653213333,-40.12137613906667,1013.836899,52.38624934,4.887721609,2.346665892,0.6364609554999999,-1.0,6.608209535,6.608209535,1,0,0,0,0
2023-06-09 14:26:49.678575292,-0.11550380859373335,0.1928210266066667,9.885874218733331,-0.00017708403445759998,0.0002393548206054667,0.0001263515837636,-7.744880787066665e-05,0.006062628782505334,0.07826877050386669,23.719246317066666,4.2246751403600005,-40.021614583200005,1013.836899,52.38625459,4.887722775,2.372190641,0.2499884793,-1.0,6.775013317000001,6.775013317000001,1,0,0,0,0
2023-06-09 14:26:50.428575292,-0.11593291626439994,0.193178283688,9.887504827866666,-1.6992376973826672e-05,-7.986534695746667e-05,0.00021476268147409332,-0.00023937063439522665,0.007061203846065334,0.07989244093906668,23.738679707866662,4.147591654426667,-40.05328531866666,1013.8388825,52.38626178,4.887718512,2.442779602,0.1543090863,-1.0,6.403129595,6.403129595,1,0,0,0,0
2023-06-09 14:26:51.178575292,-0.11659739932810813,0.1923135953283784,9.88747200431081,-0.0001981526273513513,-6.007499411914867e-05,-1.1642966945405398e-05,-0.0011334626297108109,0.006868447422893243,0.0800982179435135,23.68620001297297,4.200501106945946,-40.06385349554055,1013.840866,52.38625672,4.887717186,2.4402117125,0.09568663586500001,-1.0,6.2393788445,6.2393788445,1,0,0,0,0
2023-06-09 14:26:51.928575292,-0.11530621948279995,0.193158325196,9.88652885741333,6.50992244219067e-05,5.0197883224986624e-05,3.3944776892133354e-05,-0.0005159429601293333,0.007160810677690668,0.07906305627813333,23.583975931733328,4.0046436564266665,-40.120847575333336,1013.842545,52.38625166,4.88771586,2.437643823,0.03706418543,-1.0,6.075628094,6.075628094,1,0,0,0,0
2023-06-09 14:26:52.678575292,-0.11563154297546666,0.1918450561586667,9.887708404493335,-6.373499753106666e-05,-0.00011929290833639995,-0.00012211718596266666,-0.0005190390609200001,0.006813008057942133,0.0800846272236,23.426567993066662,3.917774047880002,-40.2338806156,1013.842545,52.38625745,4.887709955,2.313144426,0.06486358371,-1.0,6.253536811,6.253536811,1,0,0,0,0
2023-06-09 14:26:53.428575292,-0.11663785573783784,0.1932218417635135,9.888867750418918,0.00010787265854282432,0.00018947320438040546,0.00015729866808337833,-0.002137666853216216,0.008725126797032433,0.08118198356094594,23.39859606743243,3.8297640826081087,-40.238426826891896,1013.8421635,52.38626331,4.887712065,2.41718933,0.12839236199999998,-1.0,5.99696266,5.99696266,1,0,0,0,0
2023-06-09 14:26:54.178575292,-0.11599478759866665,0.1917153259266667,9.8864230774,9.697208182493332e-05,-1.562835184986666e-05,-0.00017897205117338666,-0.001097052286296,0.0057655907144928,0.07942195057906666,23.5610600788,4.039742482599999,-40.341599527333344,1013.8417820000001,52.38626625,4.887711189,2.3903846785,0.08905496064499999,-1.0,5.9284605075000005,5.9284605075000005,1,0,0,0,0
2023-06-09 14:26:54.928575292,-0.1165416503866667,0.19239191894533333,9.886989898719998,-8.892228515773335e-05,2.131317431404e-05,-0.00011910579793653333,-0.0018016366560266671,0.007125339031113335,0.07903396833093332,23.52107686333333,3.8675002034533343,-40.38560058626667,1013.840714,52.38626919,4.887710313,2.363580027,0.04971755929,-1.0,5.859958355,5.859958355,1,0,0,0,0
2023-06-09 14:26:55.678575292,-0.11580119018533333,0.1918909606933333,9.886217504853333,3.618960656493334e-05,-8.629478671759997e-05,-0.00017356434218293335,-0.0019129240314192,0.006843774157525333,0.07874777441039997,23.6968237308,4.014999084493332,-40.30998942066667,1013.838692,52.38626913,4.887718403,2.389011741,0.0331890055,-1.0,5.781865006,5.781865006,1,0,0,0,0
2023-06-09 14:26:56.428575292,-0.11603303238378378,0.19107158352162165,9.887237357135136,2.6858745237635128e-05,-9.733448558364865e-05,-8.029161620686509e-06,-0.0031022903904770267,0.004982140591502702,0.07997858707148649,23.62028111648649,3.9675367716216217,-40.10484272743243,1013.8366699999999,52.38626149,4.8877285530000005,2.378704069,0.1658144424,-1.0,5.843352304,5.843352304,1,0,0,0,0
2023-06-09 14:26:57.178575292,-0.117086517332,0.19260148315333334,9.885451098653334,-0.00011628544499,0.0001327114924706,-0.00010512291142794668,-0.003406658858372933,0.006550106035358667,0.07801320819893334,23.57059875533333,3.955562184639999,-40.078081055066654,1013.8366699999999,52.386263729999996,4.8877266210000005,2.3828279585,0.15602899544999999,-1.0,5.8647828695,5.8647828695,1,0,0,0,0
2023-06-09 14:26:57.928575292,-0.11731204834133335,0.19191491087999998,9.88682025152,-0.0001460140609691867,0.00013472144493826668,-1.3034098469066687e-05,-0.003580930004710667,0.0067581813968160005,0.07877714302413333,23.470978698666663,3.9993891398133337,-40.129711100133335,1013.8376235,52.38626597,4.887724689,2.3869518480000003,0.1462435485,-1.0,5.886213435,5.886213435,1,0,0,0,0
2023-06-09 14:26:58.678575292,-0.11732561472432433,0.19125970582702706,9.888568372986485,0.0001731750545763243,-5.907530431297297e-05,-2.520047821229732e-05,-0.003300377784456757,0.0066915400118202715,0.07982867710472973,23.43509725635135,3.985384812202704,-40.17090709797297,1013.838577,52.38625239,4.887726327,2.481243636,0.02285604036,-1.0,5.822933657,5.822933657,1,0,0,0,0
2023-06-09 14:26:59.428575292,-0.11648576659933335,0.1918310852093333,9.888315142733331,-1.4151213674800007e-05,-3.705930278302666e-05,0.00013312969356146667,-0.0028162207870733326,0.006983863943389067,0.08058343369933334,23.407989807200003,3.9634831238266655,-40.01600870760001,1013.844299,52.38625478,4.887730398,2.461947606,0.0435463545,-1.0,5.7634639839999995,5.7634639839999995,1,0,0,0,0
2023-06-09 14:27:00.178575292,-0.11553374633999998,0.19242584839066668,9.886564782746667,5.1202704200266684e-05,6.144930142373333e-05,-6.748698030266666e-05,-0.0006201310851931997,0.0062479779659186645,0.07851159367586666,23.389470825066663,4.22083658856,-40.174814859466665,1013.852692,52.386255750000004,4.887728322000001,2.4872754045,0.03077828746,-1.0,5.7432456865,5.7432456865,1,0,0,0,0
2023-06-09 14:27:00.928575292,-0.114394116212,0.19263940429066667,9.886704492213331,-0.00023162244278632002,-0.00012599855505151866,-0.00027070458048489336,-0.0005544261664160002,0.007445877302355478,0.07948794615226668,23.548311157066674,4.2433266704,-40.11655476920001,1013.8580705,52.38625672,4.887726246000001,2.5126032030000003,0.01801022042,-1.0,5.723027388999999,5.723027388999999,1,0,0,0,0
2023-06-09 14:27:01.678575292,-0.11699994061148647,0.19104730967702704,9.887666195067569,3.027581573229731e-05,3.259867507972973e-05,8.129522622293244e-05,-0.002932157156817568,0.006559426272942972,0.079691591505,23.533104664594607,4.094412520108109,-40.16790400337838,1013.8634490000001,52.38624448,4.88772633,2.506277334,0.2744318475,-1.0,5.86465808,5.86465808,1,0,0,0,0
2023-06-09 14:27:02.428575292,-0.11657557983466668,0.19239790649466665,9.887327197280001,-9.641522230724e-05,-2.8325128387333368e-05,-6.441836865453334e-05,-0.0020017213098293338,0.007294009519420134,0.07941713247413333,23.445958354133328,4.070148773173334,-40.18016357373333,1013.871384,52.38624387,4.8877297219999996,2.5113893419999997,0.13420824720000002,-1.0,5.7857416079999995,5.7857416079999995,1,0,0,0,0
2023-06-09 14:27:03.178575292,-0.11647379150266665,0.19234601440533333,9.88745093996,-0.00015291095478346664,-0.00011712308971586665,4.874023608093334e-05,-0.0025120669017561327,0.0073672524734720015,0.08016916236813333,23.50510854093333,4.071780242879998,-40.137731120266665,1013.8748935,52.386247975,4.8877295875,2.478429092,0.100813667465,-1.0,5.763424755499999,5.763424755499999,1,0,0,0,0
2023-06-09 14:27:03.928575292,-0.1150984893054054,0.1926959084162162,9.888374182148649,-2.7343813281621616e-05,-5.846551142637834e-05,-0.00017664662713470268,-0.001478162659712162,0.008652173645355405,0.08006818379729731,23.351580233783785,4.16396893681081,-40.284719930810816,1013.8784029999999,52.38625208,4.887729453,2.445468842,0.06741908773,-1.0,5.741107903,5.741107903,1,0,0,0,0
2023-06-09 14:27:04.678575292,-0.1158910034152,0.19292880248800004,9.88786607668,6.907355116346668e-05,4.068321702999998e-05,-7.48045122459999e-06,-0.002938596798136266,0.008492965008997334,0.08053674953146668,23.3547671508,4.077864023879998,-40.403076985866655,1013.8819890000001,52.38624502,4.887730209,2.533583218,0.13094669650000001,-1.0,5.659406344,5.659406344,1,0,0,0,0
2023-06-09 14:27:05.428575292,-0.11627420654306668,0.19318427124133333,9.88670848384,4.5481499598666684e-05,-2.5621312678306672e-05,-1.990035797333333e-05,-0.00211857328596668,0.0068779323735330645,0.07913669221546665,23.363661906,4.0912402343866665,-40.268704019733335,1013.8819890000001,52.38624379,4.887734312,2.505045759,0.3137732768,-1.0,5.744458738,5.744458738,1,0,0,0,0
2023-06-09 14:27:06.178575292,-0.11643587036133335,0.19172929688,9.887440960706666,6.0882541192533324e-05,2.4789762690000005e-05,7.16137141020533e-05,-0.0023343628308413328,0.004947288233176133,0.0793510589368,23.3754003904,4.073275909466666,-40.203284912,1013.8819890000001,52.38624052,4.8877333735,2.4885871155,0.26708370415,-1.0,5.7130779920000005,5.7130779920000005,1,0,0,0,0
2023-06-09 14:27:06.928575292,-0.11736809395,0.1923459604648648,9.887006755540543,-3.204000579756754e-05,3.60857843175689e-05,-0.00011773042796837837,-0.004430542712851082,0.006737848083499596,0.07978637961081082,23.348964897432428,4.0209750614324316,-40.293822417702714,1013.8804630000001,52.38623725,4.887732435,2.472128472,0.22039413149999998,-1.0,5.6816972460000015,5.6816972460000015,1,0,0,0,0
2023-06-09 14:27:07.678575292,-0.115192456062,0.1906176086453333,9.888127532959997,-5.469987712400002e-05,-0.0002738281556834533,-3.953681646133329e-06,-0.003443718267578,0.005179536471740001,0.08034659028053333,23.408455810666666,4.08001892084,-40.52823567760001,1013.88031,52.3862619,4.887732101,2.364551928,0.1875949263,-1.0,5.643303415,5.643303415,1,0,0,0,0
2023-06-09 14:27:08.428575292,-0.11554771728160002,0.19345371093866665,9.886472973613335,-0.00023895601898996002,0.00010913900719786668,-0.00011741214431765332,-0.004681185103021333,0.007564510486048,0.07892859370706667,23.43758046493333,4.043582458506666,-40.5725085448,1013.8798525,52.38627204,4.887731978,2.360313389,0.1468978366,-1.0,5.682981917999999,5.682981917999999,1,0,0,0,0
2023-06-09 14:27:09.178575292,-0.1168037270216216,0.1915813342972973,9.886592077364863,1.7380976658391913e-05,2.2613600766310833e-05,-2.7503761614527064e-05,-0.005725454423699593,0.005455032923002703,0.07876997549837839,23.550447721756765,4.182310877594594,-40.59371164716216,1013.8793949999999,52.386274105,4.887731543999999,2.3612872549999997,0.1318852912,-1.0,5.7346523825,5.7346523825,1,0,0,0,0
2023-06-09 14:27:09.928575292,-0.11601075439466668,0.19202268676399997,9.886033886666667,-3.4331288954266636e-05,2.631892914706666e-05,-7.111741849066667e-05,-0.004520392032833468,0.006761727733033333,0.07854656782106666,23.4602211508,4.07099614456,-40.676117757600004,1013.8788599999999,52.38627617,4.88773111,2.362261121,0.1168727458,-1.0,5.786322847,5.786322847,1,0,0,0,0
2023-06-09 14:27:10.678575292,-0.11631013183466668,0.19231607665733333,9.886842205800004,0.00010826258765477337,-0.0001493776294690667,-1.7740043496925333e-05,-0.0064065546982012,0.005485490081501334,0.07932079374773332,23.518794047066674,3.9707630921066666,-40.774415689866665,1013.8778685,52.38627377,4.887729986,2.354343016,0.07041767141,-1.0,5.746672912999999,5.746672912999999,1,0,0,0,0
2023-06-09 14:27:11.428575292,-0.11589100341466665,0.19130218505999996,9.886003948959996,-2.439493781600001e-05,-2.401994541386669e-05,-5.662655457125599e-05,-0.005527987400982534,0.004083818447022666,0.07831899418840002,23.3549406944,3.927972259493333,-40.61792887413333,1013.8768769999999,52.38627008,4.887725318,2.354747809,0.05711165847,-1.0,5.758034707,5.758034707,1,0,0,0,0
2023-06-09 14:27:12.178575292,-0.11575792879689188,0.1926089271283784,9.887035075013516,-3.3175321821756764e-05,-3.673278453081086e-05,-0.00011463063406121623,-0.004304135812440541,0.005928582325018919,0.07873807656581082,23.224251618648648,3.7687821775135135,-40.30154872581081,1013.8755800000001,52.38627212,4.887725667,2.389150718,0.07140411905499999,-1.0,5.826187661500001,5.826187661500001,1,0,0,0,0
2023-06-09 14:27:12.928575292,-0.1173200317368,0.19271524658266667,9.887836138893332,-0.00016478976779965332,6.58709447296e-05,-3.9657199131733336e-05,-0.006066992876525732,0.0068613718407186655,0.0808127381088,23.32335998533333,3.812345530213333,-40.346566161999995,1013.8743590000001,52.38627416,4.887726016,2.423553627,0.08569657963999999,-1.0,5.894340616,5.894340616,1,0,0,0,0
2023-06-09 14:27:13.678575292,-0.1159029785168,0.1922222717346667,9.88764054568,0.00014699497571592,-5.246421023866671e-06,-4.8856285069386704e-05,-0.004558672291850668,0.0061346862138853325,0.0802230814924,23.3362007648,3.897115936266667,-40.2083166508,1013.873138,52.38627271,4.887723053,2.576412379,0.04030875713,-1.0,5.802319906,5.802319906,1,0,0,0,0
2023-06-09 14:27:14.428575292,-0.11565476494594595,0.1928900991918919,9.88755696272973,9.064136520821622e-05,-0.0001818924163683919,0.00010049940289971622,-0.0031071918786424327,0.005495080423912164,0.07942630175013514,23.230568035675674,3.854660807472973,-40.10931808878379,1013.87146,52.38627569,4.887719654,2.563766416,0.08322578374,-1.0,5.870046655,5.870046655,1,0,0,0,0
2023-06-09 14:27:15.178575292,-0.11528426513826665,0.19266135864266665,9.887129608213332,-0.0002510807973741333,0.00011505702046163997,2.0187329545079998e-05,-0.0042982493663441335,0.0045974554114396,0.07871597335386668,23.327723286666664,4.016532389346667,-40.199856771466656,1013.8708115,52.386272070000004,4.887723620499999,2.5077514515,0.09324739852,-1.0,5.9211246945,5.9211246945,1,0,0,0,0
