,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,lnac_x,lnac_y,lnac_z,mag_x,mag_y,mag_z,press_x,loc_latitude,loc_longitude,loc_height,loc_velocity,loc_direction,loc_horizontal,loc_vertical,labelTable,labelCycling,labelWalking,labelSitting,labelJogging
2023-06-09 14:26:22.678575292,-0.11594888305300001,0.19170384979333333,9.887753311133332,-4.734237621254238e-05,0.00010803131329847456,-0.000114156209500339,-1.2688272303389673e-05,0.02350339649505085,0.07996361747476272,23.39794391661017,4.031971430355932,-40.15093425118644,1013.85376,52.38628391,4.887714254,3.803440034,-1.0,-1.0,6.488217187,6.488217187,1,0,0,0,0
2023-06-09 14:26:23.278575292,-0.11577674102499998,0.193158325195,9.8858298111,9.614421483713333e-05,9.397977266733334e-05,0.00011703024692628334,0.000541024135005,0.02304470950536667,0.07830216005416667,23.494689559999998,4.161978848766666,-40.34098205583333,,,,,,,,,1,0,0,0,0
2023-06-09 14:26:23.878575292,-0.1143297500665,0.19338535309333335,9.888611526533333,-7.14021036449e-05,4.0229070387016654e-05,2.9266090141000008e-05,0.000860771661525,0.022790602304383335,0.0804171759164,23.608845901000002,4.332968648283333,-40.073426818,1013.855133,52.38628391,4.887714254,3.755817682,-1.0,-1.0,6.488217187,6.488217187,1,0,0,0,0
2023-06-09 14:26:24.478575292,-0.11549482727750002,0.19293129730833336,9.887893020666668,-5.035486928261666e-05,0.00020193474672521668,-0.00029170638493805005,0.00039996843232166653,0.02017315408035,0.08077459672233336,23.736037571833336,4.397137641916667,-40.069097391666666,,,,,,,,,1,0,0,0,0
2023-06-09 14:26:25.078575292,-0.11467170844694914,0.1920125722101695,9.888036028305084,2.372630981276274e-05,4.977228552237326e-06,0.00025424401481355933,0.001220345961038983,0.019178757085774576,0.07966124705350848,23.77902790627119,4.411118588203389,-40.07830707050847,1013.855133,,,,,,,,1,0,0,0,0
2023-06-09 14:26:25.678575292,-0.11528775787133333,0.1918734970066667,9.888491775566667,-0.00031641046806500005,-0.00010384711981521019,-0.00021669776563433335,0.00025049228223050004,0.01869009919296667,0.07975440376833333,23.667138036166666,4.2745972950999995,-39.9570587155,1013.850098,52.38628391,4.887714254,3.749534577,-1.0,-1.0,6.488217187,6.488217187,1,0,0,0,0
2023-06-09 14:26:26.278575292,-0.11679711913833332,0.19190842437666664,9.886104240349999,0.0001246517776373333,4.210723565883335e-05,9.483346929999809e-07,-0.001328551806928333,0.018511410414516666,0.07850089716833332,23.641834513666666,4.321961084966667,-40.01993459066667,1013.850098,,,,,,,,1,0,0,0,0
2023-06-09 14:26:26.878575292,-0.11581915283133333,0.19165894316833335,9.887563705483332,0.00021863026585111666,-6.27518883845e-05,0.0002880846964948333,-0.0019636454596850005,0.015220507300416667,0.07906081679433333,23.56994031249999,4.3323239008000005,-40.23856404633333,,52.38624841,4.887707261,9.064968109,0.0,-1.0,12.90087814,12.90087814,1,0,0,0,0
2023-06-09 14:26:27.478575292,-0.11571191819830508,0.19229418997288134,9.887784855762714,7.047952484950846e-05,-0.00020600212895999998,-0.00013187512263881354,-0.0022295763120440677,0.014920731955725425,0.0797515122059322,23.666733693559323,4.5362079425932205,-40.411039707796604,1013.859634,52.38624841,4.887707261,9.064968177,0.0,-1.0,12.90087814,12.90087814,1,0,0,0,0
2023-06-09 14:26:28.078575292,-0.11559960937333331,0.19276913451833336,9.889045623766668,0.00016287687564166657,9.727804763666668e-05,5.219823597119997e-05,-0.0007718836292078334,0.013022714657333335,0.08117305523216665,23.50753110266667,4.3449588775,-40.332521057,1013.859634,,,,,,,,1,0,0,0,0
